rho,noise,network,n_sens,expect,ga_acc,rnd_acc,drop_s,drop_i,share_i
0.995,0.0050000000000000044,18,7,3.192,0.6272727272727273,0.3545454545454545,0.18701298701298705,0.0636363636363637,0.2538860103626945
0.995,0.0050000000000000044,19,4,2.008,0.7363636363636363,0.3454545454545454,0.18863636363636357,0.109090909090909,0.3664122137404579
0.995,0.0050000000000000044,20,6,2.7648,0.8454545454545455,0.3818181818181817,0.14848484848484844,0.004545454545454505,0.029702970297029455
0.995,0.0050000000000000044,21,6,2.9152,0.8090909090909091,0.3363636363636363,0.15151515151515146,0.07727272727272724,0.33774834437086093
0.995,0.0050000000000000044,22,5,2.0016,0.8454545454545455,0.309090909090909,0.09999999999999998,0.12424242424242422,0.5540540540540541
0.995,0.0050000000000000044,23,5,2.9808,0.9,0.41818181818181815,0.22363636363636363,0.17272727272727273,0.43577981651376146
0.995,0.0050000000000000044,24,7,1.7936,0.9363636363636364,0.32727272727272727,0.12987012987012986,-0.0181818181818181,-0.16279069767441778
0.995,0.0050000000000000044,25,6,1.2592,0.9636363636363636,0.22727272727272724,0.16969696969696965,0.03181818181818175,0.15789473684210503
0.995,0.0050000000000000044,26,3,1.9392,0.9454545454545454,0.4909090909090909,0.1848484848484848,0.08545454545454542,0.3161434977578475
0.995,0.0050000000000000044,27,6,2.312,0.8727272727272727,0.32727272727272727,0.22424242424242416,0.059090909090909,0.20855614973262013
0.995,0.0050000000000000044,28,6,2.096,0.9727272727272728,0.5272727272727272,0.1590909090909091,0.01363636363636365,0.07894736842105271
0.995,0.0050000000000000044,29,3,2.1536,0.8272727272727273,0.49090909090909085,0.21818181818181814,0.11999999999999993,0.35483870967741926
0.995,0.0050000000000000044,30,6,3.2112,0.9545454545454546,0.32727272727272727,0.23333333333333336,0.0545454545454546,0.18947368421052646
0.995,0.0050000000000000044,31,6,2.344,0.9363636363636364,0.39999999999999997,0.10757575757575756,0.0545454545454546,0.3364485981308414
0.995,0.0050000000000000044,32,5,2.584,0.9545454545454546,0.42727272727272725,0.12545454545454549,0.03030303030303033,0.1945525291828795
0.995,0.0050000000000000044,33,2,0.656,0.9272727272727272,0.44545454545454544,0.2227272727272727,0.05909090909090905,0.2096774193548386
0.995,0.0050000000000000044,34,4,0.4544,0.9818181818181818,0.2636363636363636,0.0909090909090909,0.05227272727272719,0.3650793650793648
0.995,0.0050000000000000044,35,4,2.584,0.9090909090909092,0.5363636363636364,0.12272727272727268,0.05909090909090903,0.32499999999999984
0.995,0.0050000000000000044,36,0,0.8544,0.9090909090909092,0.20909090909090908,,0.10909090909090902,
0.995,0.0050000000000000044,37,7,3.2176,0.8454545454545455,0.3727272727272727,0.21298701298701297,0.0454545454545454,0.17587939698492447
0.995,0.0050000000000000044,38,4,2.1168,0.8909090909090909,0.49090909090909085,0.3159090909090908,0.07045454545454535,0.18235294117647044
0.995,0.0050000000000000044,39,5,2.3616,0.9272727272727272,0.5818181818181818,0.1963636363636363,0.09696969696969689,0.3305785123966941
0.995,0.0050000000000000044,40,6,2.2448,0.9454545454545454,0.509090909090909,0.034848484848484816,0.0545454545454545,0.6101694915254238
0.995,0.0050000000000000044,41,6,2.7632,0.8818181818181818,0.3545454545454545,0.24090909090909093,0.0636363636363636,0.2089552238805969
0.995,0.0050000000000000044,42,5,2.8528,0.9090909090909092,0.46363636363636357,0.21090909090909085,0.10303030303030297,0.3281853281853281
0.995,0.0050000000000000044,43,2,0.2864,0.9363636363636364,0.2818181818181818,0.0954545454545455,0.09242424242424241,0.4919354838709675
0.995,0.0050000000000000044,44,5,2.8416,0.8090909090909091,0.48181818181818176,0.23090909090909087,0.045454545454545435,0.16447368421052627
0.995,0.0050000000000000044,45,4,1.6544,0.9090909090909092,0.39999999999999997,0.09090909090909083,0.04772727272727265,0.3442622950819671
0.995,0.0050000000000000044,46,6,2.5824,0.9,0.44545454545454544,0.1909090909090909,0.059090909090909,0.2363636363636361
0.995,0.0050000000000000044,47,3,1.3824,0.9181818181818182,0.3818181818181818,0.27878787878787875,0.08545454545454546,0.23460898502495844
0.995,0.0050000000000000044,48,5,3.128,0.8363636363636363,0.41818181818181815,0.19090909090909083,0.14242424242424234,0.42727272727272725
0.995,0.0050000000000000044,49,5,1.7152,0.9545454545454546,0.39999999999999997,0.13454545454545458,0.09393939393939392,0.41114058355437655
